6,832111;5,198151;4,763214;-0,1541629;-0,01176651;0,003499363;-0,356608;-0,7745646;-0,6079231;;0,5023823;7,390213;6,323059;-0,0002632452;-0,04442906;0,01738301;-0,5221797;-0,6269756;-0,6533228;;-2,078236;-7,128163;6,439652;-0,1345345;-0,004432542;-0,0015597;-0,1049167;0,525573;-0,9493899;;-8,410637;5,003424;0,2419134;0,01075087;-0,006278961;0,02323642;0,686509;-0,7398719;0,2148306;;-8,576673;4,620537;0,4411642;-0,04243287;-0,02978699;0,01512588;1,159367;-0,07021398;-0,1479993;;;
6,835687;5,212651;4,777809;-0,007169729;-0,03941905;0,1925741;-0,3560478;-0,7753847;-0,6083862;;0,5078914;7,448047;6,360803;-0,001437631;-0,01861967;0,06066158;-0,5206803;-0,6267176;-0,654188;;-2,0767;-7,126509;6,466895;-0,08823788;0,02062998;-0,09703239;-0,1018146;0,5248781;-0,948225;;-8,399814;5,001657;0,247242;-0,03318498;0,02804786;0,0321622;0,6871623;-0,7395939;0,2163491;;-8,582228;4,616412;0,5067642;-0,05320831;-0,02118093;-0,02128771;1,159096;-0,06989479;-0,15055;;;
6,837425;5,20849;4,814172;-0,01302504;-0,04686644;0,008318282;-0,3582298;-0,7720919;-0,6093243;;0,5135937;7,354455;6,391003;-0,0171787;-0,004190314;0,004189046;-0,5212076;-0,6261348;-0,6552742;;-2,072844;-7,095425;6,448308;-0,09250793;0,029016;-0,02518351;-0,1039764;0,5291308;-0,9485117;;-8,415823;4,985443;0,2844246;0,01438444;0,01650619;-0,006863679;0,6867644;-0,7387293;0,2136454;;-8,582023;4,601686;0,5067084;-0,06158729;-0,01149119;-0,03448748;1,159938;-0,07016607;-0,1505222;;;
6,848228;5,197355;4,821557;0,01234241;-0,04237974;0,006249093;-0,3578331;-0,7722505;-0,6116733;;0,5171455;7,397648;6,377951;-0,01457904;-0,01103939;-0,01528651;-0,5208771;-0,6263905;-0,6578242;;-2,094569;-7,051537;6,422664;-0,08378942;0,0189297;-0,01203428;-0,09908283;0,5263889;-0,9486598;;-8,385436;4,98881;0,2328114;0,01593539;0,02384883;0,01476638;0,6904621;-0,7405543;0,2162689;;-8,560245;4,598236;0,5112533;-0,01695812;-0,004002599;0,005715049;1,157673;-0,07530813;-0,1452707;;;
6,805094;5,220378;4,752016;-0,01324808;-0,03403728;0,01933609;-0,3574289;-0,7716349;-0,6104611;;0,5190945;7,354482;6,398438;0,002286739;-0,02730564;-0,008652899;-0,5190324;-0,6264266;-0,6580684;;-2,100274;-7,099029;6,443279;-0,08584312;-0,007904712;-0,01682994;-0,09767735;0,526449;-0,94785;;-8,379979;4,998096;0,2542894;-0,001569356;-0,006275361;0,02542032;0,6913626;-0,7399807;0,2163167;;-8,569507;4,612856;0,5109337;-0,03921975;0,004638955;0,01004777;1,157764;-0,07473182;-0,1462524;;;
6,815842;5,194108;4,792096;0,02654788;-0,02380803;0,009675776;-0,3572966;-0,7732882;-0,6106766;;0,5210612;7,284251;6,411932;0,04595193;-0,03072371;-0,02574496;-0,5199062;-0,6264205;-0,6570388;;-2,05105;-7,091898;6,466148;-0,1118788;0,01089591;-0,003447922;-0,1024347;0,5261571;-0,9483693;;-8,379911;4,996382;0,2707282;0,02485527;0,03320846;0,01480321;0,6876108;-0,7405795;0,2162418;;-8,553127;4,607523;0,5115886;-0,02699858;-0,01691142;-0,01660126;1,159731;-0,06991214;-0,1491146;;;
6,817721;5,222297;4,744896;0,004109663;-0,03013931;0,03587065;-0,3590339;-0,7727287;-0,6099589;;0,5646786;7,323618;6,36015;0,01594763;-0,03267252;-0,004230525;-0,5204646;-0,6261436;-0,6558548;;-2,032646;-7,08457;6,458531;-0,06648633;0,02221056;-0,009698668;-0,1003338;0,5254886;-0,9494841;;-8,403642;5,008535;0,2419102;0,01319873;0,01699562;0,00415436;0,6884216;-0,7407542;0,2140894;;-8,591365;4,619925;0,5173759;-0,02064525;-0,01261357;-0,01097709;1,159875;-0,07131049;-0,1489785;;;
6,823112;5,271875;4,746827;0,004238831;-0,05973858;0,03464916;-0,3581383;-0,7737619;-0,6117461;;0,553722;7,408519;6,400756;0,03641472;-0,04922048;-0,01708288;-0,5210969;-0,6265454;-0,6561671;;-2,054405;-7,066212;6,436809;-0,05991479;0,0088007;0,005602259;-0,1022786;0,5243402;-0,9484086;;-8,394762;5,008343;0,2108063;-0,02490879;0,01075814;0,007433225;0,6884761;-0,7394916;0,2157063;;-8,571107;4,601918;0,4888703;-0,001633353;-0,02338952;0,01223333;1,159733;-0,07187083;-0,1489877;;;
6,851882;5,256631;4,785314;-0,02776543;-0,002361326;0,02379633;-0,3559096;-0,7735299;-0,6119769;;0,570114;7,428302;6,395599;0,02405716;-0,07448438;-0,02142406;-0,519303;-0,6279629;-0,657589;;-2,034957;-7,062975;6,501977;-0,1185575;0,05202169;-0,008431829;-0,09999169;0,5237496;-0,9486189;;-8,417933;4,994014;0,258982;0,02826991;0,01497733;0,02354329;0,6881773;-0,7402018;0,2156974;;-8,583946;4,609006;0,5103189;-0,04765627;-0,008264771;0,003198751;1,157933;-0,07273617;-0,1484925;;;
6,848314;5,240341;4,767082;-0,004323848;-0,01612566;0,00848461;-0,3567082;-0,7715839;-0,6142631;;0,5756515;7,403097;6,403292;0,0251411;-0,01938769;0,004457074;-0,5211076;-0,6271003;-0,6564567;;-2,058502;-7,081032;6,477046;-0,1010983;0,01967154;-0,00548321;-0,09884123;0,5256611;-0,9504558;;-8,399985;4,995801;0,2476921;-0,003064893;0,002499787;0,02569243;0,6891123;-0,7406248;0,2166501;;-8,571026;4,592608;0,5071241;-0,0226528;-0,02982781;-0,01230486;1,158189;-0,07360978;-0,1462291;;;
